Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,AMQ-7369,13275265,Session receives only one page of messages in CLIENT_ACKNOWLEDGE,,vilo,Major,Open,,18/Dec/19 13:44,18/Dec/19 13:44,
Bug,AMQ-7368,13275090,Performance issue on PostgreSQL when we have lot of pending messages,jbonofre,jbonofre,Major,Resolved,Fixed,17/Dec/19 20:39,29/Feb/20 06:06,
Bug,AMQ-7366,13274911,ActiveMQ broker always hangs up at intervals in the case of high concurrent connections,,levin wong,Blocker,Open,,17/Dec/19 06:30,17/Dec/19 06:33,
Bug,AMQ-7364,13273885,Do not use jetty-all as dependency,,joakime,Major,Closed,Duplicate,11/Dec/19 13:50,22/Jun/20 14:12,
Bug,AMQ-7362,13273440,Concurrency bug in closing of VMTransportServer?,,ksaua,Major,Open,,09/Dec/19 17:43,09/Dec/19 17:48,
Bug,AMQ-7361,13273299,Active MQTT not closing the client connection,,Nevadita,Major,Open,,09/Dec/19 09:38,09/Dec/19 09:38,
Bug,AMQ-7359,13272777,ConcurrentModificationException on client side followed by high memory consumption on server side,,jyn,Major,Open,,06/Dec/19 15:15,06/Dec/19 15:18,
Bug,AMQ-7357,13271260,Update to Pax URL 2.6.2,jbonofre,coheigea,Major,Resolved,Fixed,28/Nov/19 16:05,23/Jan/20 07:14,
Bug,AMQ-7356,13271007,Dead link on page http://activemq.apache.org/wire-protocol,mattrpav,Waldschmidt,Trivial,Open,,27/Nov/19 13:54,03/Mar/21 17:09,
Bug,AMQ-7355,13270921,Dead Link on Spring Support Page,jbonofre,Waldschmidt,Trivial,Open,,27/Nov/19 09:05,27/Jan/20 08:29,
Bug,AMQ-7354,13270916,Transaction interleaving works incorrectly,,vilo,Major,Open,,27/Nov/19 08:34,27/Nov/19 08:34,
Bug,AMQ-7353,13270759,"Rare NPE during marshal, killing async dispatch task and potentially leaving un-marshal cache invalid",gtully,gtully,Major,Resolved,Fixed,26/Nov/19 16:41,23/Oct/20 09:45,
Bug,AMQ-7350,13269610,Inconsistency in Offline Durable Topic Subscribers,jbonofre,vaishno.avi,Blocker,Open,,20/Nov/19 15:06,18/Aug/20 12:11,
Bug,AMQ-7347,13269532,Unnecessary stack trace in case of invalid selector,jbonofre,lionel.cons,Minor,Resolved,Fixed,20/Nov/19 08:31,10/Mar/20 06:21,
Bug,AMQ-7346,13269248,Unnecessary stack trace in DemandForwardingBridgeSupport,jbonofre,lionel.cons,Minor,Resolved,Fixed,19/Nov/19 06:54,04/Mar/20 20:43,
Bug,AMQ-7344,13268846,ActiveMQ WebConsole doesn't work on Karaf with Jackson 2.10.x,jbonofre,jbonofre,Major,Open,,16/Nov/19 14:47,21/Apr/21 05:30,
Bug,AMQ-7343,13268406,Delayed Consumption of Messages with nio+ssl Transport,,DomGagne,Critical,Open,,14/Nov/19 19:08,14/Nov/19 20:53,
Bug,AMQ-7342,13268369,InMemoryJmsSchedulerTest is failing due to ClassCastException,jbonofre,jbonofre,Major,Resolved,Cannot Reproduce,14/Nov/19 16:32,23/Jun/20 04:53,
Bug,AMQ-7341,13268366,"Admin web console does not work, when using a junction in the install path",,JanDeclercq,Major,Open,,14/Nov/19 16:25,26/Jan/21 03:02,
Bug,AMQ-7340,13267139,Scheduled messages performance degrade,mattrpav,daynews,Minor,Open,,08/Nov/19 15:57,03/Mar/21 17:11,
Bug,AMQ-7337,13266454,Slow consumer with prefetch 0 fails to re-establish message pull state after failover,,jswenson,Major,Open,,06/Nov/19 00:31,06/Nov/19 17:26,
Bug,AMQ-7336,13266381,Service stops with no apparent reason,jbonofre,tricou,Major,Open,,05/Nov/19 17:12,06/Nov/19 11:44,
Bug,AMQ-7334,13266076,没有弹出窗口错误提示,,fenghaizhao,Critical,Closed,Invalid,04/Nov/19 09:56,04/Nov/19 12:27,
Bug,AMQ-7329,13264869,activemq-osgi bundle doesn't include Camel ActiveMQ component anymore,jbonofre,jbonofre,Major,Resolved,Fixed,28/Oct/19 17:44,19/Nov/19 10:23,
Bug,AMQ-7328,13264458,ActiveMQ truststore client.ts not working,,naveen.naik,Blocker,Closed,Invalid,25/Oct/19 10:08,25/Oct/19 13:56,
Bug,AMQ-7327,13264420,HTTP transport connector doesn't limit the message size using maxFrameSize,jbonofre,jbonofre,Major,Resolved,Fixed,25/Oct/19 06:29,12/Nov/19 16:35,
Bug,AMQ-7326,13263737,activemq Start error,jbonofre,925363615,Major,Resolved,Cannot Reproduce,22/Oct/19 07:56,19/Mar/20 11:11,
Bug,AMQ-7321,13262756,MQTTNIOSSLTest is failing,jbonofre,jbonofre,Major,Resolved,Fixed,17/Oct/19 03:43,05/Feb/20 11:15,
Bug,AMQ-7318,13261761,data/kahadb log files,,Patavini,Major,Closed,Invalid,11/Oct/19 10:07,11/Oct/19 10:13,
Bug,AMQ-7316,13261252,Network connector is not able to handle bunch of destinations,jbonofre,jbonofre,Major,Open,,09/Oct/19 07:02,09/Oct/19 17:52,
Bug,AMQ-7314,13260050,Redelivery counter is not getting incremented when LastDeliveredSeqID > BrokerSequenceId,jbonofre,djdkedev,Major,Reopened,,02/Oct/19 06:10,21/Apr/21 05:31,
Bug,AMQ-7313,13259652,ProtocolConverter -> ProtocolException: Not connected,,JMVM,Major,Open,,30/Sep/19 12:27,30/Sep/19 12:42,
Bug,AMQ-7312,13259523,"virtualSelectorCacheBrokerPlugin fails on ""browse"" action",jbonofre,danlek,Critical,Resolved,Fixed,29/Sep/19 14:00,18/Oct/19 17:10,
Bug,AMQ-7311,13258892,"KahaDB XA topic recovered pending ack tracking is store wide, needs to be per subscription key ",gtully,gtully,Major,Resolved,Fixed,25/Sep/19 20:18,26/Sep/19 15:13,
Bug,AMQ-7310,13258748,Security Vulnerabilities in Tomcat-websocket-api.jar,jbonofre,hkasarla,Major,Resolved,Fixed,25/Sep/19 09:24,18/Nov/19 20:23,
Bug,AMQ-7308,13257897,Virtual Topic concurrent send with JMX consumer queue deletion can lead to kahaDb leak,gtully,gtully,Major,Resolved,Fixed,20/Sep/19 09:21,20/Sep/19 09:33,
Bug,AMQ-7306,13257836,How to configure automatic cleaning strategy when ActiveMQ + zookeeper disk limit reaches its maximum,,liuhanjiang,Major,Closed,Won't Fix,20/Sep/19 02:49,20/Sep/19 13:41,
Bug,AMQ-7305,13257656,磁盘限制达到最大值时怎么配置自动清理策略,,liuhanjiang,Major,Closed,Invalid,19/Sep/19 12:07,19/Sep/19 18:39,
Bug,AMQ-7303,13255885,Unnecessary stack trace in case of invalid credentials,jbonofre,lionel.cons,Major,Resolved,Fixed,10/Sep/19 13:11,04/Mar/20 20:46,
Bug,AMQ-7302,13255845,JMX operation removeMessage(messageID) is not completing and leading to high CPU usage,gtully,gtully,Major,Resolved,Fixed,10/Sep/19 10:19,22/Nov/19 16:19,
Bug,AMQ-7301,13255827,Expired certificates trigger a full stack trace,jbonofre,lionel.cons,Major,Resolved,Fixed,10/Sep/19 09:02,18/Mar/20 08:47,
Bug,AMQ-7298,13254685,failover duplicate detection in error with batched local transactions,gtully,gtully,Major,Resolved,Fixed,04/Sep/19 11:14,21/Apr/21 05:29,
Bug,AMQ-7293,13253516,Activemq console error on browse queues,jbonofre,gtraldi,Major,Resolved,Not A Problem,28/Aug/19 14:18,01/Apr/21 08:37,
Bug,AMQ-7291,13253119,Message body is read-only exception when setting property on Bytes message ,jbonofre,jeqo,Major,Resolved,Fixed,26/Aug/19 19:29,21/May/20 09:44,
Bug,AMQ-7288,13253027,Security Vulnerabilities in ActiveMQ dependent libraries.,,hkasarla,Critical,Closed,Duplicate,26/Aug/19 12:48,26/Aug/19 12:50,
Bug,AMQ-7287,13252997,Cannot resolve XSDs with 'https' systemId (PluggableSchemaResolver is out of date),,jespdj,Major,Closed,Invalid,26/Aug/19 10:34,26/Aug/19 11:35,
Bug,AMQ-7285,13252562,ActiveMQConnection.deleteTempDestination() is not resumed after the AMQ restart  but ActiveMQSession.send() resumed properly.,,prakasam19.psg@gmail.com,Critical,Open,,23/Aug/19 02:19,23/Aug/19 02:25,
Bug,AMQ-7284,13252448,Newly restarted consumer becomes exclusive consumer of ActiveMQ messages for new message groups,,Falcao,Major,Open,,22/Aug/19 18:36,22/Aug/19 18:40,
Bug,AMQ-7282,13252237,Stomp + SSL + NIO fails heartbeats that do not contain a NULL byte,,borgstrom,Minor,Open,,21/Aug/19 23:54,21/Aug/19 23:54,
Bug,AMQ-7280,13251975,"Web Admin ""ava.lang.IllegalArgumentException: No JMSDestination parameter specified""",,lingqingfeng,Critical,Open,,21/Aug/19 04:19,21/Aug/19 04:19,
Bug,AMQ-7279,13251950,"Security Vulnerabilities in Libraries - jackson-databind-2.9.8.jar, tomcat-servlet-api-8.0.53.jar, tomcat-websocket-api-8.0.53.jar, zookeeper-3.4.6.jar, guava-18.0.jar, jetty-all-9.2.26.v20180806.jar, scala-library-2.11.0.jar",jbonofre,vipink,Major,Resolved,Fixed,20/Aug/19 23:00,19/Nov/19 04:23,
Bug,AMQ-7276,13251026,Unable to establish mutual authentication through HTTPS transport,,diptesh2007,Major,Resolved,Not A Problem,15/Aug/19 14:19,22/Aug/19 12:17,
Bug,AMQ-7273,13250030,Message properties (the propery map) do not get traced,,toreller,Minor,Closed,Not A Problem,10/Aug/19 10:40,12/Aug/19 21:46,
Bug,AMQ-7272,13249675,Fanout transport has a memory leak,,jmborer,Blocker,Open,,08/Aug/19 14:46,30/Oct/19 16:41,
Bug,AMQ-7270,13249403,Queue's copyMatchingMessages effects maxPageSize in error,gtully,gtully,Major,Resolved,Fixed,07/Aug/19 16:39,07/Aug/19 16:53,
Bug,AMQ-7269,13249370,how to create duplicate queue in activemq 5.4.3 and please explain step by step in comments,,jyothikumar,Major,Closed,Invalid,07/Aug/19 14:47,07/Aug/19 15:09,
Bug,AMQ-7267,13249311,Can't see message details of event on queue ,,maciej.kolwa,Major,Open,,07/Aug/19 10:02,07/Aug/19 10:02,
Bug,AMQ-7258,13249105,ActiveMQ does not start if Karaf is offline (SAXParseException),jbonofre,manid,Major,Resolved,Not A Problem,06/Aug/19 12:29,06/Sep/20 15:33,
Bug,AMQ-7256,13249076,ActiveMQ - dequeue not happening causing pile up messages,,deshmukh.niraj04@gmail.com,Major,Closed,Incomplete,06/Aug/19 10:25,06/Aug/19 14:32,
Bug,AMQ-7255,13247904,Kahadb log datastore not cleaning up,,Menezes,Major,Closed,Invalid,30/Jul/19 17:51,30/Jul/19 18:37,
Bug,AMQ-7254,13247335,ActiveMQ feature doesn't install on Karaf 4.2.x,jbonofre,jbonofre,Major,Resolved,Fixed,26/Jul/19 14:29,02/Nov/19 05:29,
Bug,AMQ-7252,13247159,SEV2 Vulnerabilities: Apache ActiveMQ Server libraries: commons-net-3.6.jar and velocity-1.7.jar,jbonofre,vipink,Major,Resolved,Fixed,25/Jul/19 21:58,18/Nov/19 20:20,
Bug,AMQ-7251,13246811,Application is not complaining any errors while ActiveMQ is not running,,surendra.chandolu,Major,Closed,Invalid,24/Jul/19 12:44,24/Jul/19 13:12,
Bug,AMQ-7250,13246769,InvalidClientIDException : already connected (bridge network),,gcharon,Major,Closed,Not A Bug,24/Jul/19 09:38,24/Jul/19 10:08,
Bug,AMQ-7249,13246524,Upgrade to Camel 2.24.1 and Jetty 9.4.19,jbonofre,hkasarla,Critical,Resolved,Fixed,23/Jul/19 09:12,24/Feb/20 14:04,
Bug,AMQ-7248,13246325,Is it required to set the TimeToLive and Redelivery Policies for ActiveMQ Topics?,,surendra.chandolu,Major,Closed,Invalid,22/Jul/19 13:39,22/Jul/19 13:51,
Bug,AMQ-7245,13245787,ActiveMQ is throwing ClassCastExceptions inside the client library,,muellerc,Major,Open,,18/Jul/19 13:41,27/Nov/19 10:52,
Bug,AMQ-7243,13245713,NPE when calling getAllJobs on JobScheduler MBean,,fcourtau,Critical,Closed,Not A Problem,18/Jul/19 09:18,18/Jul/19 12:04,
Bug,AMQ-7241,13244427,Network connector using the https transport cannot use a custom ssl context,,Sargant,Major,Open,,11/Jul/19 17:32,11/Jul/19 17:32,
Bug,AMQ-7240,13244242,Large Number of ActiveMQ Connection Executor Threads on client,,sumitb74,Major,Closed,Invalid,11/Jul/19 07:19,11/Jul/19 13:37,
Bug,AMQ-7238,13243665,Demand Bridge does not always clean up subscription properly out of remoteId map,cshannon,cshannon,Minor,Resolved,Fixed,08/Jul/19 12:38,08/Jul/19 12:40,
Bug,AMQ-7236,13243045,SEV-1 Security vulnerability in spring-expression-4.3.11.RELEASE.jar (spring framework) and xstream-1.4.10.jar ,cshannon,vipink,Major,Resolved,Fixed,03/Jul/19 17:09,01/Nov/19 07:29,
Bug,AMQ-7234,13240895,Topic flow control with messages in a transaction can loop forever waiting for usage,gtully,gtully,Major,Resolved,Fixed,21/Jun/19 15:52,08/Jul/19 10:40,
Bug,AMQ-7233,13240379,PooledConnectionFactory  connection close does not delete temp dests if there is an active consumer,gtully,gtully,Major,Resolved,Fixed,19/Jun/19 09:26,19/Jun/19 09:30,
Bug,AMQ-7232,13240180,Incorrect message counters when using virtual destinations,jbonofre,lionel.cons,Major,Open,,18/Jun/19 11:24,21/Apr/21 05:31,
Bug,AMQ-7231,13239901,XSS in webconsole,coheigea,tobb,Critical,Resolved,Fixed,17/Jun/19 10:06,14/May/20 05:26,
Bug,AMQ-7229,13239719,"JmsConnector handling loss of connection [ActiveMQConnection {id=ID:xs-38677-1560088234347-2:100,clientId=ID:xs.test.int-38677-1560088234347-1:100,started=true}] | org.apache.activemq.network.jms.JmsConnector | ActiveMQ Session Task-8514",jbonofre,jj-amq,Blocker,Open,,15/Jun/19 15:24,21/Apr/21 05:31,
Bug,AMQ-7227,13239487,Legacy store load failed: java.io.FileNotFoundException scheduleDB.free,gtully,gtully,Major,Resolved,Fixed,14/Jun/19 08:58,14/Jun/19 14:34,
Bug,AMQ-7226,13238577,StompInactivityMonitor should perform write checks without initial delay,,mariusg,Major,Open,,10/Jun/19 16:40,03/Mar/21 17:13,
Bug,AMQ-7225,13238521,[mKahadb] over eager cleanup processing during recovery,gtully,gtully,Major,Resolved,Fixed,10/Jun/19 12:48,14/Jun/19 14:34,
Bug,AMQ-7224,13237884,apache-activemq with Java 7,,abhijitvikash,Major,Closed,Invalid,06/Jun/19 06:51,06/Jun/19 13:31,
Bug,AMQ-7223,13237707,Unable to start apache-activemq-5.15.9,,abhijitvikash,Major,Closed,Invalid,05/Jun/19 11:33,05/Jun/19 12:53,
Bug,AMQ-7220,13236544,Docker container having ActiveMQ restart making Queues Tab on Console inaccessible,,rahulkalkar,Blocker,Closed,Invalid,30/May/19 17:20,30/May/19 17:25,
Bug,AMQ-7219,13236391,ActiveMQ replays journal file on a clean/unclean shutdown with transacted session + Non persistent Messages,gtully,alanprot,Major,Resolved,Fixed,30/May/19 03:00,31/May/19 17:14,
Bug,AMQ-7218,13236338,STOMP: V1.2 client that acks inside a TX can lose ability to ack after TX abort,tabish,tabish,Major,Resolved,Fixed,29/May/19 21:13,30/May/19 14:47,
Bug,AMQ-7217,13236272,Already connected client makes it impossible to reuse client id after disconnection,,piotrciruk,Major,Open,,29/May/19 14:55,22/Feb/21 13:48,
Bug,AMQ-7215,13234891,javax/xml/bind/JAXBException with camel.xml and java11,,francescm,Major,Open,,22/May/19 11:57,05/Dec/19 11:04,
Bug,AMQ-7214,13234805,ActiveMQ deadlock on upgrading drivers to 5.15.9 from 5.10.0,,vbalan,Critical,Open,,22/May/19 05:47,28/May/19 05:48,
Bug,AMQ-7213,13234191,Slave broker does not reload or initialized the configuration (activemq.xml),mattrpav,ajquiambao,Major,Open,,20/May/19 02:22,09/Mar/21 21:49,
Bug,AMQ-7212,13234092,Topic memory percent can't reduce after message expired,,xuxuanwan,Major,Open,,18/May/19 03:22,21/May/19 03:01,
Bug,AMQ-7211,13234063,Pending ACKs errantly being cleared on STOMP transaction COMMIT/ABORT,,borgstrom,Major,Closed,Duplicate,17/May/19 21:22,29/May/19 23:51,
Bug,AMQ-7210,13234036,AMQ slows down due to high number of stale ActiveMQ Connection Executor threads,,spatayar,Critical,Open,,17/May/19 19:06,17/May/19 20:10,
Bug,AMQ-7209,13233996,[STOMP] SecurityException stack trace should not be in error frames,gtully,gtully,Major,Resolved,Fixed,17/May/19 15:47,17/May/19 16:07,
Bug,AMQ-7201,13233006,"shebang is missing in the admin script created by ""activemq create""",jbonofre,mrbald,Minor,Resolved,Fixed,13/May/19 14:43,19/Aug/19 17:34,
Bug,AMQ-7200,13232950,apache-activemq-5.14.3/ level db log files issue,,gsaini4,Major,Closed,Won't Fix,13/May/19 10:21,13/May/19 11:41,
Bug,AMQ-7198,13232473,Client doesn´t recognize redeliveryPolicy set in ActiveMQConnectionFactory,,Micha0203,Minor,Open,,09/May/19 13:51,09/May/19 13:51,
Bug,AMQ-7197,13232469,Broker and JMS Client count redelivery in same JMSXDeliveryCount field,,Micha0203,Minor,Open,,09/May/19 12:57,09/May/19 12:58,
Bug,AMQ-7196,13232308,During startup ActiveMq load all the scheduleDB.data on memory causing OOM ,cshannon,alanprot,Major,Resolved,Fixed,08/May/19 18:59,06/Sep/19 15:53,
Bug,AMQ-7194,13231520,Past Release Downloads Does Not Work,,cgudino,Blocker,Closed,Cannot Reproduce,03/May/19 20:09,03/May/19 21:09,
Bug,AMQ-7193,13231289,duplex network connector with pending forwards - intermittent NPE on startup,gtully,gtully,Major,Resolved,Fixed,02/May/19 15:20,02/May/19 15:38,
Bug,AMQ-7192,13231211,One of ActiveMQ cluster server not function,,francong,Major,Closed,Duplicate,02/May/19 09:24,02/May/19 10:43,
Bug,AMQ-7189,13230291,"'native' inbound transformer can mishandle AMQP durable field, classify non-durable message as persistent",robbie,robbie,Major,Resolved,Fixed,26/Apr/19 11:51,26/Apr/19 12:09,
Bug,AMQ-7188,13230107,ConcurrentModificationException during message dispatching seems to lead to messages being lost,,bergner,Major,Open,,25/Apr/19 14:34,18/Jul/19 11:56,
Bug,AMQ-7187,13229779,activemq broker probleme,,akim,Major,Closed,Not A Problem,24/Apr/19 07:18,24/Apr/19 10:29,
Bug,AMQ-7186,13228793,Network bridge failing after authentication-plugin use,,pratibha.patil@siemens.com,Major,Closed,Fixed,18/Apr/19 08:22,24/Jun/20 05:53,
Bug,AMQ-7185,13228594,XA durable sub prepared acks don't block redelivery,gtully,gtully,Major,Resolved,Fixed,17/Apr/19 13:21,24/Sep/19 16:34,
Bug,AMQ-7182,13227562,Producer or Consumer thread BLOCKED respectively  on send or receive ,,TRAORE,Major,Open,,11/Apr/19 21:31,16/Apr/19 14:52,
Bug,AMQ-7180,13227174,properties are translated so DOT:s can't be used as the key,,mtmmtm,Minor,Open,,10/Apr/19 12:43,10/Apr/19 12:43,
Bug,AMQ-7178,13226968,Table Creation Postgres ActiveMQ,jbonofre,svenrenner,Major,Resolved,Cannot Reproduce,09/Apr/19 14:13,28/Feb/20 16:11,
Bug,AMQ-7177,13226830,ActiveMQXAConnection should not override the createSession method,,zhfeng,Major,Closed,Information Provided,09/Apr/19 01:34,10/Apr/19 07:35,
Bug,AMQ-7176,13226347,Starting and stopping the activemq-component in camel results in memleak.,,mtmmtm,Major,Open,,05/Apr/19 11:27,05/Apr/19 11:27,
Bug,AMQ-7175,13226339,Bridge fails and reconnect while remoting service through NOB configuration,,dbrondy,Major,Closed,Invalid,05/Apr/19 10:38,05/Apr/19 15:04,
Bug,AMQ-7174,13225410,java heap space,,frank0417,Major,Open,,02/Apr/19 01:56,02/Apr/19 01:56,
Bug,AMQ-7173,13225398,java.io.IOException: Unknown data type: 0 ,,way90,Trivial,Open,,01/Apr/19 23:05,01/Apr/19 23:05,
Bug,AMQ-7172,13223094,Problems to download activemq 5.15.7 & 5.15.8 versions from web ,,GRT1979,Major,Closed,Not A Bug,21/Mar/19 14:46,21/Mar/19 14:58,
Bug,AMQ-7171,13223021,Could not browse to queue ,,mcora666,Major,Open,,21/Mar/19 09:17,06/Dec/19 11:14,
Bug,AMQ-7170,13222664,How to implement a comunication with Atlassian JIRA and Apache ActiveMQ,,raoaegm,Major,Closed,Invalid,19/Mar/19 20:16,19/Mar/19 20:55,
Bug,AMQ-7169,13222252,Java heap space And deadLock,,frank0417,Critical,Closed,Not A Problem,18/Mar/19 08:07,18/Mar/19 11:04,
Bug,AMQ-7168,13221949,ActiveMQ Karaf Features Install SNAPSHOT Karaf Bundles,jbonofre,jwcarman,Major,Resolved,Fixed,15/Mar/19 16:27,29/Aug/20 08:32,
Bug,AMQ-7167,13221365,IP address is missing from TransportConnector error message,gtully,gtully,Minor,Resolved,Fixed,13/Mar/19 10:19,13/Mar/19 10:26,
Bug,AMQ-7165,13220836,failover transport and rebalanceClusterClients=true should fall back to original broker list if no broker on updated cluster information is available,gtully,gtully,Major,Resolved,Fixed,11/Mar/19 12:48,05/Apr/19 12:40,
Bug,AMQ-7164,13220253,MasterSlave JDBC redundancy uses broker's system time,,wintermute84,Major,Closed,Won't Fix,07/Mar/19 16:27,07/Mar/19 17:53,
Bug,AMQ-7163,13220055,"Related to AMQ-7082 - If the broker had an unclean shutdown and number of free pages is Zero after the recovery, the next shutdown will also be ""unclean""",,alanprot,Major,Resolved,Fixed,06/Mar/19 23:32,08/Mar/19 01:06,
Bug,AMQ-7162,13220019,Network of Brokers: cannot forward messages back to the broker from which they came,,wangx4,Blocker,Closed,Fixed,06/Mar/19 20:19,07/Mar/19 02:36,
Bug,AMQ-7161,13219223,large message lost with divert,,jigarparekh80,Major,Closed,Invalid,04/Mar/19 07:10,04/Mar/19 07:13,
Bug,AMQ-7157,13218548,"One instance of ""org.apache.activemq.transport.nio.SelectorWorker$1"" loaded by ""<system class loader>"" occupies 1,701,178,192 (36.20%) bytes. The memory is accumulated in one instance of ""byte[]"" loaded by ""<system class loader>"".",,bvelampa,Critical,Closed,Invalid,28/Feb/19 07:17,05/Mar/19 15:36,
Bug,AMQ-7156,13218319,Consumers sharing the same queue with different selectors can deadlock when one is killed,,activemquser,Critical,Open,,27/Feb/19 11:20,27/Feb/19 16:18,
Bug,AMQ-7154,13217448,Broker Deadlock while processing expired DLQ messages,,Kestas,Major,Closed,Duplicate,22/Feb/19 14:02,25/Feb/19 14:40,
Bug,AMQ-7152,13216630,"Add support for MS SQL server JDBC driver 6.1, 6.2, 6.4, 7.0 and 7.2",,NwDev,Major,Open,,19/Feb/19 13:40,19/Feb/19 13:42,
Bug,AMQ-7149,13214360,activemq-client using HTTP transport requires Stomp,jbonofre,brunobat,Major,Resolved,Fixed,07/Feb/19 12:53,24/Mar/21 10:38,
Bug,AMQ-7147,13214048,Stale DefaultIOExceptionHandler Thread stuck in while loop,,suvp_nokia,Major,Open,,06/Feb/19 00:50,07/Feb/19 01:55,
Bug,AMQ-7145,13213352,Timeout Setting on Active MQ webconsole - v5.14.5,,ChandraK,Major,Open,,01/Feb/19 15:22,03/Mar/21 17:13,
Bug,AMQ-7144,13212863,Issue with Timer in AbstactInactivityMonitor,,megarajtm,Critical,Open,,30/Jan/19 17:04,04/Feb/19 15:29,
Bug,AMQ-7142,13212286,Inserting Bouncy Castle Provider Early in Java Security Provider Chain Breaks KeyStore Loading,coheigea,nhook,Blocker,Resolved,Fixed,28/Jan/19 18:07,27/Jan/20 12:43,
Bug,AMQ-7140,13211509,Misleading documentation about ActiveMQ-Spring configuration,,mauromol,Major,Open,,24/Jan/19 10:25,03/Mar/21 17:14,
Bug,AMQ-7139,13210720,Illegal reflective access by com.thoughtworks.xstream.core.util.Fields,,xabhi,Major,Open,,21/Jan/19 09:55,21/Jan/19 09:55,
Bug,AMQ-7138,13210326,Hardcoded paths to a karaf etc directory in a file features.xml,jbonofre,jherkel,Minor,Resolved,Fixed,18/Jan/19 08:35,02/Nov/19 05:30,
Bug,AMQ-7135,13209200,Deleting a destination with a large number of page files cause OOM. ,jgoodyear,heathkesler,Major,Resolved,Fixed,12/Jan/19 21:27,28/Jan/19 21:46,
Bug,AMQ-7131,13208847,ActiveMQ JMS pool has no borrow timeout causing starvation,graben,graben,Major,Resolved,Fixed,10/Jan/19 19:18,29/Feb/20 06:09,
Bug,AMQ-7130,13208787,bug tracking link is pointing to wrong url,jbonofre,shubhamod,Minor,Resolved,Fixed,10/Jan/19 13:42,18/Oct/19 17:06,
Bug,AMQ-7129,13208618,Durable subscription messages can be orphaned when using individual ack mode with KahaDB,cshannon,cshannon,Major,Resolved,Fixed,09/Jan/19 19:29,16/May/19 11:56,
Bug,AMQ-7128,13208570,Broker does not react on IOException: Stale file handle and does not fully shutdown,,lichtin,Major,Open,,09/Jan/19 15:38,14/Jan/19 16:22,
Bug,AMQ-7127,13207438,UDPBroadcastEndpointFactory add privileged blocks,,baranowb,Major,Open,,03/Jan/19 09:50,03/Jan/19 09:50,
Bug,AMQ-7126,13207370,Prevent OOM when recovering KahaDB and memory space is insufficient to load full page,jgoodyear,heathkesler,Critical,Resolved,Fixed,02/Jan/19 22:14,08/Jan/19 00:55,
Bug,AMQ-7125,13207174,AMQ broker does not send the error frame back to the websocket client when an empty destination is sent with a stomp subscribe frame,gtully,avi5kdon@gmail.com,Major,Resolved,Fixed,01/Jan/19 15:44,24/Jan/19 16:33,
Bug,AMQ-7123,13203798,Integrating Apache ActiveMQ with Tibco EMS: Error: Not allowed to create destination,,ricardo.garcia,Minor,Closed,Invalid,11/Dec/18 19:07,11/Dec/18 20:02,
Bug,AMQ-7122,13203087,Can't use wildcard topic subscription using AMQP,,kkaczkow,Major,Closed,Not A Problem,07/Dec/18 16:45,09/Dec/18 08:07,
Bug,AMQ-7121,13203030,IntrospectionSupport.setProperty should call method.setAccessible(true),jbonofre,ollierob,Minor,Resolved,Fixed,07/Dec/18 12:51,23/Jun/20 04:38,
Bug,AMQ-7120,13202515,"After upgrading activemq 5.13.1 to activemq 5.15.7, issues with java.security.Security.insertProviderAt/org.apache.activemq.broker.BrokerService",,sunil.jingade@gmail.com,Blocker,Open,,05/Dec/18 12:13,05/Dec/18 12:13,
Bug,AMQ-7119,13202187,Which is the replacement for kahaDB-5.7.0.jar in ActiveMQ 5.15.7 ??,,sunil.jingade@gmail.com,Major,Closed,Invalid,04/Dec/18 07:03,05/Dec/18 10:34,
Bug,AMQ-7118,13201770,KahaDB store limit can be exceeded with durable subscribers.,,jgoodyear,Critical,Resolved,Fixed,01/Dec/18 03:56,18/Oct/19 18:49,
Bug,AMQ-7117,13201584,"some bug with the failover mode,help！",,wzy_27,Major,Closed,Invalid,30/Nov/18 10:11,30/Nov/18 14:10,
Bug,AMQ-7115,13201120,Deadlock between MQTTInactivityMonitor and BrokerService Threads,gtully,gtully,Major,Resolved,Fixed,28/Nov/18 14:22,29/Nov/18 11:51,
Bug,AMQ-7114,13201008,The inactive queues deleted via gcInactiveDestinations reappear on activemq restart,,akithani,Major,Reopened,,28/Nov/18 04:41,04/Dec/18 14:25,
Bug,AMQ-7113,13200859,"a lot of ""BrokerService"" threads are blocked by another thread which is doing the operation of  java.util.regex.Matcher.matches in the context of org.apache.activemq.filter.ComparisonExpression$LikeExpression.evaluate",,fjfzcyx3,Major,Open,,27/Nov/18 13:46,28/Nov/18 07:57,
Bug,AMQ-7111,13200294,ActiveMQ print multiple log on console,,mah454,Major,Closed,Invalid,23/Nov/18 17:17,23/Nov/18 17:50,
Bug,AMQ-7109,13200069,Issues with configuring authorizationPlugin,,abhijitvikash,Critical,Closed,Invalid,22/Nov/18 12:39,22/Nov/18 16:46,
Bug,AMQ-7108,13199948,Scheduled job scheduling occasionally fails with java.lang.ClassCastException: org.apache.activemq.store.kahadb.data.KahaTraceCommand cannot be cast to org.apache.activemq.store.kahadb.data.KahaAddScheduledJobCommand,,bendherville,Minor,Open,,21/Nov/18 22:41,22/Nov/18 01:11,
